ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,-0.07,0.01,1.08,-5.75,-1.99,10.35,00:25:015000,25015000
Sensor_1,Active,-0.06,-0.00,1.08,-4.13,-2.08,-1.38,00:25:115000,25115000
Sensor_1,Active,-0.06,0.00,1.07,-4.35,-2.05,-1.58,00:25:215000,25215000
Sensor_1,Active,-0.07,0.00,1.08,-4.22,-1.99,-1.24,00:25:315000,25315000
Sensor_1,Active,-0.07,-0.00,1.07,-4.29,-1.85,-1.24,00:25:415000,25415000
Sensor_1,Active,-0.07,0.01,1.07,-4.19,-1.88,-1.36,00:25:515000,25515000
Sensor_1,Active,-0.07,0.00,1.07,-4.19,-2.20,-1.29,00:25:615000,25615000
Sensor_1,Active,-0.07,0.00,1.07,-4.23,-2.05,-1.37,00:25:715000,25715000
Sensor_1,Active,-0.07,0.01,1.08,-4.12,-2.05,-1.47,00:25:815000,25815000
Sensor_1,Active,-0.07,0.00,1.06,-4.36,-1.71,-1.49,00:25:915000,25915000
Sensor_1,Active,-0.07,-0.00,1.07,-4.14,-1.88,-1.15,00:26:015000,26015000
Sensor_1,Active,-0.07,-0.00,1.07,-4.13,-1.89,-1.49,00:26:115000,26115000
Sensor_1,Active,-0.07,0.00,1.07,-4.30,-1.87,-1.28,00:26:215000,26215000
Sensor_1,Active,-0.07,0.01,1.08,-4.37,-1.84,-1.63,00:26:315000,26315000
Sensor_1,Active,-0.07,0.01,1.07,-4.30,-1.93,-1.39,00:26:415000,26415000
Sensor_1,Active,-0.06,0.00,1.08,-4.20,-1.92,-1.29,00:26:515000,26515000
Sensor_1,Active,-0.06,0.00,1.07,-4.29,-2.14,-1.49,00:26:615000,26615000
Sensor_1,Active,-0.07,0.01,1.08,-4.13,-1.93,-1.35,00:26:715000,26715000
Sensor_1,Active,-0.07,0.01,1.07,-4.23,-2.02,-1.39,00:26:815000,26815000
Sensor_1,Active,-0.07,0.01,1.07,-4.28,-1.86,-1.58,00:26:915000,26915000
Sensor_1,Active,-0.07,0.01,1.07,-4.21,-1.88,-1.50,00:27:015000,27015000
Sensor_1,Active,-0.07,0.01,1.07,-4.18,-1.88,-1.59,00:27:115000,27115000
Sensor_1,Active,-0.07,0.01,1.08,-4.12,-1.95,-1.34,00:27:215000,27215000
Sensor_1,Active,-0.06,0.00,1.07,-4.28,-1.86,-1.25,00:27:315000,27315000
Sensor_1,Active,-0.07,0.01,1.06,-4.34,-2.00,-1.30,00:27:415000,27415000
Sensor_1,Active,-0.07,0.01,1.07,-4.24,-1.87,-1.42,00:27:516000,27516000
Sensor_1,Active,-0.07,0.00,1.08,-4.17,-1.81,-1.27,00:27:615000,27615000
Sensor_1,Active,-0.07,-0.00,1.07,-4.22,-1.87,-1.44,00:27:715000,27715000
Sensor_1,Active,-0.07,0.00,1.07,-4.17,-1.85,-1.27,00:27:815000,27815000
Sensor_1,Active,-0.07,0.00,1.07,-4.12,-1.99,-1.44,00:27:915000,27915000
Sensor_1,Active,-0.07,0.00,1.08,-4.21,-2.05,-1.34,00:28:015000,28015000
Sensor_1,Active,-0.07,0.00,1.08,-4.26,-2.13,-1.35,00:28:115000,28115000
Sensor_1,Active,-0.07,0.00,1.07,-4.19,-1.91,-1.30,00:28:215000,28215000
Sensor_1,Active,-0.07,0.00,1.06,-4.41,-1.93,-1.25,00:28:315000,28315000
Sensor_1,Active,-0.07,0.01,1.07,-4.18,-1.89,-1.39,00:28:415000,28415000
Sensor_1,Active,-0.07,0.00,1.07,-4.37,-1.89,-1.46,00:28:515000,28515000
Sensor_1,Active,-0.07,0.01,1.07,-4.18,-1.94,-1.45,00:28:615000,28615000
Sensor_1,Active,-0.07,0.00,1.07,-4.03,-1.93,-1.43,00:28:715000,28715000
Sensor_1,Active,-0.07,0.00,1.07,-4.37,-1.89,-1.67,00:28:815000,28815000
Sensor_1,Active,-0.07,-0.00,1.08,-4.23,-1.80,-1.49,00:28:915000,28915000
Sensor_1,Active,-0.07,0.00,1.07,-4.22,-1.73,-1.36,00:29:015000,29015000
Sensor_1,Active,-0.07,0.01,1.07,-4.37,-1.96,-1.31,00:29:115000,29115000
Sensor_1,Active,-0.07,0.01,1.08,-4.36,-2.05,-1.44,00:29:215000,29215000
Sensor_1,Active,-0.07,0.01,1.07,-4.33,-1.90,-1.44,00:29:315000,29315000
Sensor_1,Active,-0.07,0.01,1.06,-4.47,-1.93,-1.32,00:29:415000,29415000
Sensor_1,Active,-0.07,-0.00,1.07,-4.31,-1.91,-1.34,00:29:515000,29515000
Sensor_1,Active,-0.07,0.01,1.06,-4.23,-1.92,-1.36,00:29:615000,29615000
Sensor_1,Active,-0.07,-0.00,1.08,-4.18,-1.87,-1.27,00:29:715000,29715000
Sensor_1,Active,-0.07,0.01,1.07,-4.23,-1.80,-1.33,00:29:815000,29815000
Sensor_1,Active,-0.07,0.01,1.08,-4.08,-1.89,-1.41,00:29:915000,29915000
Sensor_1,Active,-0.07,0.01,1.06,-4.18,-2.14,-1.49,00:30:015000,30015000
Sensor_1,Active,-0.07,-0.00,1.07,-4.22,-1.85,-1.30,00:30:115000,30115000
Sensor_1,Active,-0.07,0.01,1.07,-4.12,-1.92,-1.44,00:30:215000,30215000
Sensor_1,Active,-0.07,0.01,1.08,-4.30,-1.95,-1.34,00:30:315000,30315000
Sensor_1,Active,-0.07,0.00,1.08,-4.36,-2.02,-1.36,00:30:415000,30415000
Sensor_1,Active,-0.07,0.01,1.06,-4.31,-2.04,-1.50,00:30:515000,30515000
Sensor_1,Active,-0.07,-0.00,1.08,-4.24,-1.92,-1.38,00:30:615000,30615000
Sensor_1,Active,-0.07,0.00,1.07,-4.24,-1.84,-1.18,00:30:715000,30715000
Sensor_1,Active,-0.08,0.00,1.06,-4.25,-2.00,-1.37,00:30:815000,30815000
Sensor_1,Active,-0.06,0.01,1.07,-4.14,-1.79,-1.14,00:30:915000,30915000
Sensor_1,Active,-0.07,0.00,1.07,-4.34,-1.97,-1.31,00:31:015000,31015000
Sensor_1,Active,-0.07,0.00,1.07,-4.27,-2.04,-1.31,00:31:115000,31115000
Sensor_1,Active,-0.07,0.00,1.06,-4.41,-1.85,-1.44,00:31:215000,31215000
Sensor_1,Active,-0.06,0.00,1.08,-4.32,-2.05,-1.54,00:31:315000,31315000
Sensor_1,Active,-0.07,0.00,1.07,-4.20,-2.00,-1.41,00:31:415000,31415000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-1.87,-1.62,00:31:515000,31515000
Sensor_1,Active,-0.07,0.00,1.08,-4.18,-1.76,-1.38,00:31:615000,31615000
Sensor_1,Active,-0.07,0.00,1.08,-4.38,-1.99,-1.24,00:31:715000,31715000
Sensor_1,Active,-0.07,-0.00,1.06,-4.34,-1.87,-1.21,00:31:816000,31816000
Sensor_1,Active,-0.07,0.00,1.07,-4.30,-1.73,-1.55,00:31:915000,31915000
Sensor_1,Active,-0.07,0.00,1.07,-4.24,-1.89,-1.54,00:32:015000,32015000
Sensor_1,Active,-0.06,0.00,1.05,-4.69,-2.63,-1.14,00:32:115000,32115000
Sensor_1,Active,-0.07,0.01,1.08,-4.15,-1.99,-1.31,00:32:215000,32215000
Sensor_1,Active,-0.06,-0.00,1.08,-4.20,-1.99,-1.53,00:32:315000,32315000
Sensor_1,Active,-0.08,0.01,1.07,-4.34,-1.95,-1.28,00:32:415000,32415000
Sensor_1,Active,-0.07,-0.01,1.03,-4.67,-3.73,-1.73,00:32:515000,32515000
Sensor_1,Active,0.06,-0.01,1.14,59.04,-72.71,-52.94,00:32:615000,32615000
Sensor_1,Active,0.03,0.31,1.31,4.22,84.41,-39.34,00:32:715000,32715000
Sensor_1,Active,-0.17,0.19,1.48,-231.57,250.13,-63.65,00:32:815000,32815000
Sensor_1,Active,-0.36,0.05,0.70,-250.14,250.13,-45.97,00:32:915000,32915000
Sensor_1,Active,-0.16,-0.10,-0.04,-250.14,250.13,-14.10,00:33:015000,33015000
Sensor_1,Active,0.42,-0.14,-1.51,-28.60,250.13,-41.88,00:33:115000,33115000
Sensor_1,Active,0.30,-0.24,-1.26,5.28,79.47,26.67,00:33:215000,33215000
Sensor_1,Active,0.14,-0.28,-0.97,-1.88,-16.11,-5.70,00:33:315000,33315000
Sensor_1,Active,0.14,-0.28,-0.81,-3.91,-11.65,-5.59,00:33:415000,33415000
Sensor_1,Active,0.14,-0.33,-0.95,-36.91,-4.76,-18.14,00:33:515000,33515000
Sensor_1,Active,0.11,-0.24,-1.00,-74.11,-32.71,-25.86,00:33:615000,33615000
Sensor_1,Active,-0.21,0.04,-0.98,-149.99,10.00,-24.75,00:33:715000,33715000
Sensor_1,Active,0.18,0.23,-0.99,-55.24,-13.17,-44.24,00:33:815000,33815000
Sensor_1,Active,0.14,0.30,-0.84,-61.22,29.31,-8.03,00:33:915000,33915000
Sensor_1,Active,0.21,0.34,-0.76,-63.62,46.70,9.26,00:34:015000,34015000
Sensor_1,Active,0.36,0.41,-0.83,0.97,58.56,33.31,00:34:115000,34115000
Sensor_1,Active,0.46,0.39,-0.84,35.12,20.36,30.71,00:34:215000,34215000
Sensor_1,Active,0.49,0.32,-0.84,17.26,8.18,13.90,00:34:315000,34315000
Sensor_1,Active,0.47,0.29,-0.75,-30.70,10.82,-1.38,00:34:415000,34415000
Sensor_1,Active,0.51,0.36,-0.73,-42.30,36.93,5.92,00:34:515000,34515000
Sensor_1,Active,0.57,0.40,-0.81,35.02,-14.05,6.97,00:34:615000,34615000
Sensor_1,Active,0.54,0.40,-1.05,109.62,-176.60,-30.08,00:34:715000,34715000
Sensor_1,Active,0.17,0.00,-0.93,229.63,-250.14,-23.98,00:34:815000,34815000
Sensor_1,Active,-0.21,-0.20,-0.61,250.13,-250.14,-60.27,00:34:915000,34915000
Sensor_1,Active,-0.33,-0.27,0.26,250.13,-250.14,-91.18,00:35:015000,35015000
Sensor_1,Active,-0.25,-0.16,0.93,250.13,-235.74,-0.95,00:35:115000,35115000
Sensor_1,Active,0.07,0.17,1.24,169.40,-156.21,91.17,00:35:215000,35215000
Sensor_1,Active,0.07,0.24,1.10,-111.59,68.21,-10.91,00:35:315000,35315000
Sensor_1,Active,0.07,0.21,1.03,-26.98,18.41,12.79,00:35:415000,35415000
Sensor_1,Active,0.07,0.10,1.07,-7.59,-15.64,-1.16,00:35:515000,35515000
Sensor_1,Active,0.12,0.09,1.04,-12.33,-10.50,1.25,00:35:615000,35615000
Sensor_1,Active,-0.53,0.11,1.04,-51.64,95.29,-17.95,00:35:715000,35715000
Sensor_1,Active,0.03,0.02,1.11,-3.40,1.40,8.23,00:35:815000,35815000
Sensor_1,Active,0.06,0.03,1.04,-10.09,20.90,11.57,00:35:915000,35915000
Sensor_1,Active,0.02,0.03,1.06,-10.88,22.32,-3.00,00:36:015000,36015000
Sensor_1,Active,-0.07,-0.04,1.07,-4.59,-3.23,-1.63,00:36:116000,36116000
Sensor_1,Active,-0.06,0.01,1.08,-4.16,-1.70,-1.22,00:36:215000,36215000
Sensor_1,Active,-0.07,0.00,1.07,-4.36,-1.76,-1.22,00:36:315000,36315000
Sensor_1,Active,-0.07,-0.00,1.07,-4.41,-1.85,-1.47,00:36:415000,36415000
Sensor_1,Active,-0.07,0.00,1.06,-4.34,-2.13,-1.50,00:36:515000,36515000
Sensor_1,Active,-0.07,0.00,1.08,-4.30,-1.90,-1.42,00:36:615000,36615000
Sensor_1,Active,-0.07,-0.00,1.07,-4.11,-1.99,-1.52,00:36:715000,36715000
Sensor_1,Active,-0.07,-0.00,1.07,-4.26,-2.01,-1.25,00:36:815000,36815000
Sensor_1,Active,-0.07,0.01,1.08,-4.13,-1.91,-1.31,00:36:915000,36915000
Sensor_1,Active,-0.06,0.00,1.07,-4.20,-1.90,-1.59,00:37:015000,37015000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-2.09,-1.34,00:37:115000,37115000
Sensor_1,Active,-0.07,0.01,1.07,-4.20,-1.90,-1.24,00:37:215000,37215000
Sensor_1,Active,-0.07,0.00,1.07,-4.14,-2.06,-1.44,00:37:315000,37315000
Sensor_1,Active,-0.07,0.01,1.08,-4.31,-1.76,-1.19,00:37:415000,37415000
Sensor_1,Active,-0.07,0.00,1.07,-4.20,-2.00,-1.28,00:37:515000,37515000
Sensor_1,Active,-0.06,0.00,1.08,-4.24,-1.79,-1.37,00:37:615000,37615000
Sensor_1,Active,-0.07,0.00,1.07,-4.33,-1.89,-1.37,00:37:715000,37715000
Sensor_1,Active,-0.07,0.00,1.07,-3.99,-1.99,-1.31,00:37:815000,37815000
Sensor_1,Active,-0.07,0.01,1.07,-4.28,-1.84,-1.33,00:37:915000,37915000
Sensor_1,Active,-0.07,0.01,1.07,-4.18,-2.02,-1.45,00:38:015000,38015000
Sensor_1,Active,-0.07,0.01,1.08,-4.42,-1.73,-1.52,00:38:115000,38115000
Sensor_1,Active,-0.07,0.00,1.07,-4.14,-1.66,-1.41,00:38:215000,38215000
Sensor_1,Active,-0.07,0.00,1.07,-4.07,-1.98,-1.44,00:38:315000,38315000
Sensor_1,Active,-0.07,0.01,1.07,-4.33,-2.07,-1.37,00:38:415000,38415000
Sensor_1,Active,-0.07,-0.01,1.08,-4.28,-1.90,-1.24,00:38:515000,38515000
Sensor_1,Active,-0.07,0.00,1.07,-4.24,-2.00,-1.27,00:38:615000,38615000
Sensor_1,Active,-0.06,0.00,1.07,-4.34,-1.92,-1.49,00:38:715000,38715000
Sensor_1,Active,-0.07,0.00,1.08,-4.27,-1.95,-1.16,00:38:815000,38815000
Sensor_1,Active,-0.07,0.01,1.07,-4.26,-1.92,-1.44,00:38:915000,38915000
Sensor_1,Active,-0.06,0.01,1.07,-4.16,-2.00,-1.24,00:39:015000,39015000
Sensor_1,Active,-0.07,0.00,1.07,-4.33,-1.91,-1.36,00:39:115000,39115000
Sensor_1,Active,-0.07,-0.00,1.07,-4.01,-1.99,-1.47,00:39:215000,39215000
Sensor_1,Active,-0.07,0.01,1.07,-4.25,-1.92,-1.30,00:39:315000,39315000
Sensor_1,Active,-0.07,0.01,1.07,-4.22,-1.91,-1.44,00:39:415000,39415000
Sensor_1,Active,-0.07,0.01,1.07,-4.32,-1.91,-1.43,00:39:515000,39515000
Sensor_1,Active,-0.07,0.01,1.07,-4.27,-1.99,-1.12,00:39:615000,39615000
Sensor_1,Active,-0.07,0.01,1.07,-4.28,-2.04,-1.38,00:39:715000,39715000
Sensor_1,Active,-0.07,0.01,1.06,-4.17,-2.12,-1.35,00:39:815000,39815000
Sensor_1,Active,-0.07,0.01,1.07,-4.32,-1.97,-1.63,00:39:915000,39915000
Sensor_1,Active,-0.07,0.00,1.07,-4.03,-2.03,-1.44,00:40:015000,40015000
Sensor_1,Active,-0.07,0.00,1.07,-4.17,-1.86,-1.38,00:40:115000,40115000
Sensor_1,Active,-0.07,-0.00,1.08,-4.15,-2.08,-1.41,00:40:215000,40215000
Sensor_1,Active,-0.07,-0.00,1.07,-4.30,-1.79,-1.40,00:40:316000,40316000
Sensor_1,Active,-0.07,-0.00,1.08,-4.12,-2.01,-1.27,00:40:415000,40415000
Sensor_1,Active,-0.06,-0.00,1.07,-4.40,-1.93,-1.30,00:40:515000,40515000
Sensor_1,Active,-0.07,0.00,1.07,-4.09,-1.97,-1.29,00:40:615000,40615000
Sensor_1,Active,-0.07,0.00,1.07,-4.23,-2.00,-1.30,00:40:715000,40715000
Sensor_1,Active,-0.07,0.01,1.07,-4.33,-2.14,-1.48,00:40:815000,40815000
Sensor_1,Active,-0.07,0.00,1.07,-4.23,-1.86,-1.34,00:40:915000,40915000
Sensor_1,Active,-0.06,0.00,1.08,-4.38,-2.07,-1.41,00:41:015000,41015000
Sensor_1,Active,-0.07,0.00,1.08,-4.18,-2.09,-1.34,00:41:115000,41115000
Sensor_1,Active,-0.07,0.01,1.07,-4.47,-2.06,-1.29,00:41:215000,41215000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-1.91,-1.46,00:41:315000,41315000
Sensor_1,Active,-0.07,0.00,1.07,-4.17,-1.65,-1.55,00:41:415000,41415000
Sensor_1,Active,-0.07,-0.00,1.07,-4.12,-1.99,-1.33,00:41:515000,41515000
Sensor_1,Active,-0.07,0.00,1.08,-4.36,-1.80,-1.20,00:41:615000,41615000
Sensor_1,Active,-0.06,0.00,1.07,-4.12,-1.82,-1.25,00:41:715000,41715000
Sensor_1,Active,-0.07,0.01,1.08,-4.42,-1.79,-1.37,00:41:815000,41815000
Sensor_1,Active,-0.07,0.00,1.07,-4.20,-1.98,-1.31,00:41:915000,41915000
Sensor_1,Active,-0.07,0.00,1.07,-4.07,-1.97,-1.27,00:42:015000,42015000
Sensor_1,Active,-0.07,-0.00,1.06,-4.35,-1.85,-1.40,00:42:115000,42115000
Sensor_1,Active,-0.07,0.00,1.07,-4.25,-2.05,-1.32,00:42:215000,42215000
Sensor_1,Active,-0.07,-0.00,1.07,-4.28,-1.99,-1.34,00:42:315000,42315000
Sensor_1,Active,-0.07,0.00,1.07,-4.14,-1.82,-1.40,00:42:415000,42415000
Sensor_1,Active,-0.07,0.00,1.07,-4.13,-2.13,-1.50,00:42:515000,42515000
Sensor_1,Active,-0.07,0.01,1.08,-4.24,-1.95,-1.30,00:42:615000,42615000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-1.89,-1.23,00:42:715000,42715000
Sensor_1,Active,-0.07,0.00,1.07,-4.21,-1.85,-1.49,00:42:815000,42815000
Sensor_1,Active,-0.07,0.00,1.07,-4.17,-1.73,-1.41,00:42:915000,42915000
Sensor_1,Active,-0.06,0.00,1.07,-4.32,-2.13,-1.41,00:43:015000,43015000
Sensor_1,Active,-0.08,0.01,1.08,-4.18,-1.99,-1.47,00:43:115000,43115000
Sensor_1,Active,-0.07,0.01,1.06,-4.04,-1.93,-1.42,00:43:215000,43215000
Sensor_1,Active,-0.07,0.00,1.06,-4.22,-1.90,-1.34,00:43:315000,43315000
Sensor_1,Active,-0.07,-0.00,1.07,-4.07,-1.94,-1.51,00:43:415000,43415000
Sensor_1,Active,-0.07,0.01,1.07,-4.20,-1.86,-1.46,00:43:515000,43515000
Sensor_1,Active,-0.07,0.00,1.08,-4.31,-1.85,-1.27,00:43:615000,43615000
Sensor_1,Active,-0.07,0.00,1.07,-4.20,-2.25,-1.56,00:43:715000,43715000
Sensor_1,Active,-0.07,0.01,1.07,-4.23,-1.92,-1.50,00:43:815000,43815000
Sensor_1,Active,-0.07,-0.00,1.07,-4.25,-1.85,-1.26,00:43:915000,43915000
Sensor_1,Active,-0.07,0.01,1.07,-4.20,-1.92,-1.38,00:44:015000,44015000
Sensor_1,Active,-0.07,0.01,1.07,-4.21,-2.02,-1.27,00:44:115000,44115000
Sensor_1,Active,-0.07,0.01,1.07,-4.24,-1.83,-1.50,00:44:215000,44215000
Sensor_1,Active,-0.07,0.01,1.07,-4.08,-1.94,-1.48,00:44:315000,44315000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-1.81,-1.18,00:44:415000,44415000
Sensor_1,Active,-0.06,0.01,1.07,-4.13,-1.73,-1.41,00:44:515000,44515000
Sensor_1,Active,-0.07,0.00,1.07,-4.28,-1.89,-1.53,00:44:616000,44616000
Sensor_1,Active,-0.07,0.01,1.07,-4.30,-1.98,-1.25,00:44:715000,44715000
Sensor_1,Active,-0.07,0.00,1.07,-4.06,-1.79,-1.34,00:44:815000,44815000
Sensor_1,Active,-0.07,-0.00,1.08,-4.33,-1.83,-1.41,00:44:915000,44915000
Sensor_1,Active,-0.07,0.00,1.07,-4.36,-2.02,-1.65,00:45:015000,45015000
Sensor_1,Active,-0.07,0.00,1.07,-4.03,-1.87,-1.32,00:45:115000,45115000
Sensor_1,Active,-0.07,0.01,1.07,-4.03,-2.00,-1.37,00:45:215000,45215000
Sensor_1,Active,-0.07,0.00,1.06,-4.04,-2.11,-1.30,00:45:315000,45315000
Sensor_1,Active,-0.07,-0.00,1.07,-4.10,-1.85,-1.40,00:45:415000,45415000
Sensor_1,Active,-0.08,0.01,1.07,-4.29,-1.68,-1.36,00:45:515000,45515000
Sensor_1,Active,-0.07,0.01,1.07,-4.32,-1.95,-1.47,00:45:615000,45615000
Sensor_1,Active,-0.06,-0.01,1.08,-4.24,-2.02,-1.35,00:45:715000,45715000
Sensor_1,Active,-0.07,0.00,1.08,-4.27,-1.85,-1.46,00:45:815000,45815000
Sensor_1,Active,-0.07,0.01,1.07,-4.22,-2.13,-1.47,00:45:915000,45915000
Sensor_1,Active,-0.07,-0.01,1.07,-4.36,-2.03,-1.39,00:46:015000,46015000
Sensor_1,Active,-0.06,0.01,1.07,-4.37,-1.66,-1.18,00:46:115000,46115000
Sensor_1,Active,-0.07,0.01,1.07,-4.30,-2.14,-1.29,00:46:215000,46215000
Sensor_1,Active,-0.07,-0.00,1.06,-4.10,-1.96,-1.44,00:46:315000,46315000
Sensor_1,Active,-0.07,0.01,1.07,-4.31,-1.79,-1.32,00:46:415000,46415000
Sensor_1,Active,-0.08,0.01,1.07,-4.33,-1.85,-1.41,00:46:515000,46515000
Sensor_1,Active,-0.06,-0.00,1.07,-4.37,-1.89,-1.57,00:46:615000,46615000
Sensor_1,Active,-0.07,0.00,1.06,-4.24,-2.11,-1.30,00:46:715000,46715000
Sensor_1,Active,-0.07,-0.00,1.07,-4.23,-2.15,-1.37,00:46:815000,46815000
Sensor_1,Active,-0.07,0.01,1.07,-4.37,-1.83,-1.37,00:46:915000,46915000
Sensor_1,Active,-0.07,0.00,1.07,-4.29,-1.89,-1.30,00:47:015000,47015000
Sensor_1,Active,-0.07,0.01,1.07,-4.24,-1.97,-1.37,00:47:115000,47115000
Sensor_1,Active,-0.06,0.00,1.07,-4.27,-2.05,-1.46,00:47:215000,47215000
Sensor_1,Active,-0.07,-0.00,1.07,-4.20,-1.89,-1.50,00:47:315000,47315000
Sensor_1,Active,-0.07,0.00,1.07,-4.18,-1.86,-1.26,00:47:415000,47415000
Sensor_1,Active,-0.07,0.00,1.07,-4.29,-1.93,-1.63,00:47:515000,47515000
Sensor_1,Active,-0.07,0.00,1.07,-4.14,-1.87,-1.56,00:47:615000,47615000
Sensor_1,Active,-0.07,0.00,1.06,-4.21,-1.84,-1.35,00:47:715000,47715000
Sensor_1,Active,-0.07,0.01,1.07,-4.01,-2.08,-1.38,00:47:815000,47815000
Sensor_1,Active,-0.07,0.00,1.08,-4.30,-1.92,-1.31,00:47:915000,47915000
Sensor_1,Active,-0.07,0.01,1.06,-4.18,-1.93,-1.46,00:48:015000,48015000
Sensor_1,Active,-0.07,0.00,1.07,-4.13,-1.83,-1.15,00:48:115000,48115000
Sensor_1,Active,-0.08,0.01,1.07,-4.15,-2.03,-1.33,00:48:215000,48215000
Sensor_1,Active,-0.07,0.00,1.07,-4.30,-2.19,-1.44,00:48:315000,48315000
Sensor_1,Active,-0.07,0.01,1.07,-4.01,-1.78,-1.25,00:48:415000,48415000
Sensor_1,Active,-0.07,-0.00,1.06,-4.18,-2.00,-1.50,00:48:515000,48515000
