Timestamp_Local, NodeID, ax  , ay  , az  , gx  , gy  , gz          , Timestamp_Node
Sensor1        , 3462  , 401 , 2961, -132, -128, -43 , 01:34:753000, 
Sensor1        , 3575  , 596 , 2797, -133, -50 , -42 , 01:34:858000, 
Sensor1        , 3548  , 408 , 2541, -137, 12  , -65 , 01:34:963000, 
Sensor1        , 3791  , 418 , 2114, -128, 33  , -59 , 01:35:067000, 
Sensor1        , 4215  , 425 , 1452, -137, -48 , -52 , 01:35:172000, 
Sensor1        , 4044  , 381 , 1811, -126, -132, -40 , 01:35:277000, 
Sensor1        , 3605  , 387 , 2418, -125, -213, -33 , 01:35:382000, 
Sensor1        , 3037  , 430 , 3977, -129, -93 , -40 , 01:35:487000, 
Sensor1        , 3256  , 455 , 3228, -130, 102 , -67 , 01:35:591000, 
Sensor1        , 3929  , 477 , 1678, -140, 71  , -71 , 01:35:696000, 
Sensor1        , 4615  , 369 , 1001, -131, -67 , -50 , 01:35:801000, 
Sensor1        , 3969  , 393 , 1746, -126, -166, -37 , 01:35:906000, 
Sensor1        , 3790  , 463 , 2120, -128, -228, -18 , 01:36:011000, 
Sensor1        , 3112  , 412 , 3774, -125, -139, -39 , 01:36:115000, 
Sensor1        , 3199  , 335 , 3397, -144, 50  , -74 , 01:36:220000, 
Sensor1        , 3658  , 419 , 2208, -152, 113 , -69 , 01:36:325000, 
Sensor1        , 4459  , 388 , 1090, -132, 18  , -62 , 01:36:430000, 
Sensor1        , 4254  , 462 , 1259, -132, -152, -42 , 01:36:535000, 
Sensor1        , 3712  , 422 , 1978, -124, -246, -30 , 01:36:640000, 
Sensor1        , 3283  , 383 , 3202, -118, -220, -27 , 01:36:744000, 
Sensor1        , 2975  , 416 , 4376, -121, -55 , -85 , 01:36:849000, 
Sensor1        , 3366  , 422 , 2767, -142, 151 , -74 , 01:36:954000, 
Sensor1        , 4128  , 416 , 1361, -142, 124 , -77 , 01:37:059000, 
Sensor1        , 4603  , 394 , 995 , -131, -51 , -50 , 01:37:164000, 
Sensor1        , 4191  , 389 , 1508, -128, -189, -44 , 01:37:269000, 
Sensor1        , 3772  , 358 , 2079, -115, -254, -22 , 01:37:374000, 
Sensor1        , 3177  , 412 , 3464, -120, -200, -44 , 01:37:479000, 
Sensor1        , 3495  , 589 , 3346, -139, -38 , -64 , 01:37:583000, 
Sensor1        , 3571  , 430 , 2452, -135, 79  , -75 , 01:37:688000, 
Sensor1        , 4107  , 421 , 1527, -137, 48  , -66 , 01:37:793000, 
Sensor1        , 4312  , 455 , 1327, -146, -26 , -10 , 01:37:898000, 
Sensor1        , 3972  , 406 , 1792, -127, -205, -36 , 01:38:003000, 
Sensor1        , 3547  , 355 , 2285, -125, -258, -34 , 01:38:108000, 
Sensor1        , 3129  , 413 , 3846, -132, -133, -43 , 01:38:212000, 
Sensor1        , 3208  , 377 , 3459, -140, 35  , -67 , 01:38:317000, 
Sensor1        , 3627  , 386 , 2296, -140, 104 , -77 , 01:38:422000, 
Sensor1        , 4133  , 383 , 1483, -142, 41  , -60 , 01:38:527000, 
Sensor1        , 3883  , 245 , 1763, -129, -82 , -17 , 01:38:632000, 
Sensor1        , 3907  , 403 , 1843, -128, -224, -30 , 01:38:737000, 
Sensor1        , 3512  , 423 , 2688, -126, -231, -19 , 01:38:842000, 
Sensor1        , 3208  , 440 , 3786, -127, -79 , -50 , 01:38:947000, 
Sensor1        , 3507  , 513 , 2866, -136, 54  , -57 , 01:39:052000, 
Sensor1        , 3700  , 432 , 2098, -137, 86  , -65 , 01:39:157000, 
Sensor1        , 4382  , 444 , 1317, -132, -2  , -58 , 01:39:262000, 
Sensor1        , 4096  , 338 , 1425, -137, -132, -60 , 01:39:367000, 
Sensor1        , 3716  , 395 , 1953, -131, -223, -32 , 01:39:472000, 
Sensor1        , 3351  , 398 , 3152, -120, -216, -37 , 01:39:577000, 
Sensor1        , 3261  , 450 , 4167, -120, -65 , -79 , 01:39:681000, 
Sensor1        , 3377  , 409 , 2746, -138, 140 , -73 , 01:39:786000, 
Sensor1        , 4199  , 453 , 1257, -141, 66  , -68 , 01:39:891000, 
Sensor1        , 3636  , 453 , 2031, -129, -116, -28 , 01:39:996000, 
Sensor1        , 3985  , 398 , 1679, -132, -200, -33 , 01:40:101000, 
Sensor1        , 3592  , 454 , 2163, -123, -263, -25 , 01:40:206000, 
Sensor1        , 3476  , 413 , 3060, -123, -217, -31 , 01:40:311000, 
Sensor1        , 4061  , 408 , 2671, -138, 9   , -72 , 01:40:415000, 
Sensor1        , 3371  , 423 , 3036, -141, 112 , -75 , 01:40:520000, 
Sensor1        , 3363  , 328 , 2599, -138, 164 , -78 , 01:40:625000, 
Sensor1        , 3448  , 311 , 2334, -142, 219 , -75 , 01:40:730000, 
Sensor1        , 3742  , 396 , 2028, -143, 191 , -71 , 01:40:835000, 
Sensor1        , 3692  , 332 , 2237, -130, 94  , -73 , 01:40:940000, 
Sensor1        , 4400  , 544 , 1866, -133, 40  , -56 , 01:41:045000, 
Sensor1        , 3928  , 595 , 2518, -136, -35 , -54 , 01:41:149000, 
Sensor1        , 4049  , 504 , 2141, -135, -158, -36 , 01:41:254000, 
Sensor1        , 4237  , 455 , 1799, -124, -236, -30 , 01:41:359000, 
Sensor1        , 3984  , 367 , 1589, -122, -385, -12 , 01:41:464000, 
Sensor1        , 2716  , 393 , 2964, -133, -391, 3   , 01:41:569000, 
Sensor1        , 3171  , 227 , 2792, -124, -360, -17 , 01:41:674000, 
Sensor1        , 2368  , 264 , 5897, -114, -170, -47 , 01:41:779000, 
Sensor1        , 2853  , 115 , 3375, -148, 306 , -86 , 01:41:884000, 
Sensor1        , 4492  , 353 , 588 , -141, 173 , -105, 01:41:988000, 
Sensor1        , 5157  , 470 , 447 , -136, -31 , -41 , 01:42:093000, 
Sensor1        , 4159  , -133, 756 , -119, -329, 7   , 01:42:198000, 
Sensor1        , 2798  , 88  , 3081, -143, -392, -29 , 01:42:303000, 
Sensor1        , 3278  , 441 , 2934, -119, -317, -1  , 01:42:408000, 
Sensor1        , 2829  , 962 , 5384, -121, 78  , -58 , 01:42:513000, 
Sensor1        , 2904  , 568 , 2871, -143, 309 , -102, 01:42:618000, 
Sensor1        , 5008  , 413 , 329 , -132, 204 , -101, 01:42:723000, 
Sensor1        , 5108  , 337 , 363 , -124, -58 , -59 , 01:42:827000, 
Sensor1        , 4359  , 177 , 1144, -124, -141, -72 , 01:42:932000, 
Sensor1        , 3701  , 237 , 1833, -122, -312, -25 , 01:43:037000, 
Sensor1        , 3312  , 357 , 2697, -123, -351, -5  , 01:43:142000, 
Sensor1        , 2816  , 353 , 5394, -125, -102, -48 , 01:43:247000, 
Sensor1        , 2926  , 297 , 3751, -140, 207 , -67 , 01:43:352000, 
Sensor1        , 3434  , 421 , 1953, -143, 271 , -68 , 01:43:457000, 
Sensor1        , 4483  , 455 , 1172, -134, 121 , -82 , 01:43:562000, 
Sensor1        , 4892  , 423 , 1072, -137, -49 , -55 , 01:43:667000, 
Sensor1        , 4402  , 373 , 1364, -122, -203, -39 , 01:43:772000, 
Sensor1        , 3946  , 389 , 1607, -121, -315, -10 , 01:43:876000, 
Sensor1        , 3356  , 442 , 2368, -122, -344, -23 , 01:43:981000, 
Sensor1        , 2779  , 465 , 4573, -124, -232, -11 , 01:44:086000, 
Sensor1        , 2795  , 463 , 4270, -141, 101 , -70 , 01:44:191000, 
Sensor1        , 3311  , 424 , 2298, -144, 238 , -88 , 01:44:296000, 
Sensor1        , 4511  , 472 , 1059, -140, 100 , -66 , 01:44:401000, 
Sensor1        , 3648  , 446 , 2360, -126, -98 , -21 , 01:44:506000, 
Sensor1        , 4233  , 476 , 1381, -128, -222, -34 , 01:44:611000, 
Sensor1        , 3671  , 406 , 1871, -123, -326, -15 , 01:44:716000, 
Sensor1        , 3371  , 394 , 2847, -124, -331, -25 , 01:44:820000, 
Sensor1        , 2843  , 520 , 5066, -131, -43 , -54 , 01:44:925000, 
Sensor1        , 3213  , 453 , 3259, -143, 193 , -88 , 01:45:030000, 
Sensor1        , 3616  , 372 , 1839, -143, 207 , -80 , 01:45:135000, 
Sensor1        , 4669  , 421 , 938 , -133, 56  , -62 , 01:45:240000, 
Sensor1        , 4348  , 214 , 1429, -133, -95 , -35 , 01:45:345000, 
Sensor1        , 4092  , 350 , 1650, -125, -224, -30 , 01:45:450000, 
Sensor1        , 3665  , 340 , 2009, -124, -301, -24 , 01:45:555000, 
Sensor1        , 3345  , 394 , 3135, -114, -302, -37 , 01:45:659000, 
Sensor1        , 2799  , 360 , 4923, -113, -19 , -45 , 01:45:764000, 
Sensor1        , 3090  , 400 , 3116, -148, 198 , -85 , 01:45:869000, 
Sensor1        , 4033  , 397 , 1296, -146, 200 , -83 , 01:45:974000, 
Sensor1        , 4739  , 427 , 918 , -138, 20  , -55 , 01:46:079000, 
Sensor1        , 4265  , 392 , 1512, -131, -146, -51 , 01:46:184000, 
Sensor1        , 3965  , 382 , 1701, -124, -248, -32 , 01:46:289000, 
Sensor1        , 3595  , 365 , 2036, -118, -313, -21 , 01:46:394000, 
Sensor1        , 3217  , 375 , 3313, -121, -265, -21 , 01:46:498000, 
Sensor1        , 3142  , 432 , 4443, -139, 3   , -52 , 01:46:603000, 
Sensor1        , 3167  , 453 , 2887, -145, 171 , -79 , 01:46:708000, 
Sensor1        , 3709  , 387 , 1791, -134, 180 , -85 , 01:46:813000, 
Sensor1        , 4522  , 455 , 1146, -129, 51  , -65 , 01:46:918000, 
Sensor1        , 3873  , 214 , 1870, -127, -163, -61 , 01:47:023000, 
Sensor1        , 4046  , 393 , 1780, -128, -214, -19 , 01:47:128000, 
Sensor1        , 3763  , 391 , 1963, -124, -282, -21 , 01:47:232000, 
Sensor1        , 3156  , 419 , 3222, -122, -281, -22 , 01:47:337000, 
Sensor1        , 2893  , 545 , 4935, -115, -46 , -63 , 01:47:442000, 
Sensor1        , 3242  , 375 , 2825, -138, 228 , -77 , 01:47:548000, 
Sensor1        , 4257  , 338 , 1292, -143, 155 , -73 , 01:47:653000, 
Sensor1        , 4726  , 386 , 1016, -137, -21 , -58 , 01:47:757000, 
Sensor1        , 4309  , 395 , 1508, -134, -153, -38 , 01:47:862000, 
Sensor1        , 3899  , 414 , 1869, -132, -251, -24 , 01:47:967000, 
Sensor1        , 3493  , 370 , 2337, -116, -303, -23 , 01:48:072000, 
Sensor1        , 2993  , 417 , 3980, -119, -238, -35 , 01:48:177000, 
Sensor1        , 3062  , 510 , 3862, -151, 75  , -69 , 01:48:282000, 
Sensor1        , 3325  , 435 , 2497, -139, 187 , -82 , 01:48:386000, 
Sensor1        , 4341  , 407 , 1215, -136, 118 , -76 , 01:48:491000, 
Sensor1        , 4684  , 432 , 1095, -133, -56 , -51 , 01:48:595000, 
Sensor1        , 4113  , 417 , 1590, -125, -177, -40 , 01:48:700000, 
Sensor1        , 3783  , 341 , 1992, -123, -256, -26 , 01:48:805000, 
Sensor1        , 3407  , 393 , 2581, -121, -281, -23 , 01:48:910000, 
Sensor1        , 3096  , 416 , 4048, -130, -165, -40 , 01:49:015000, 
Sensor1        , 3097  , 372 , 3575, -151, 92  , -73 , 01:49:120000, 
Sensor1        , 3396  , 378 , 2480, -149, 180 , -78 , 01:49:225000, 
Sensor1        , 4220  , 397 , 1318, -141, 108 , -62 , 01:49:330000, 
Sensor1        , 4670  , 412 , 1075, -133, -55 , -53 , 01:49:434000, 
Sensor1        , 4186  , 395 , 1507, -131, -181, -38 , 01:49:539000, 
Sensor1        , 3854  , 400 , 1835, -127, -276, -27 , 01:49:644000, 
Sensor1        , 3383  , 431 , 2685, -122, -295, -25 , 01:49:749000, 
Sensor1        , 2920  , 593 , 4697, -132, -74 , -47 , 01:49:854000, 
Sensor1        , 3339  , 449 , 3067, -151, 130 , -72 , 01:49:959000, 
Sensor1        , 3682  , 421 , 1969, -145, 162 , -74 , 01:50:064000, 
Sensor1        , 4485  , 435 , 1134, -134, 45  , -60 , 01:50:168000, 
Sensor1        , 3995  , 298 , 1734, -134, -103, -22 , 01:50:273000, 
Sensor1        , 4030  , 359 , 1675, -130, -228, -25 , 01:50:378000, 
Sensor1        , 3546  , 328 , 2189, -118, -295, -14 , 01:50:483000, 
Sensor1        , 3255  , 371 , 3325, -127, -234, -19 , 01:50:588000, 
Sensor1        , 3369  , 487 , 3915, -120, 32  , -50 , 01:50:693000, 
Sensor1        , 3297  , 407 , 2898, -141, 131 , -76 , 01:50:797000, 
Sensor1        , 3562  , 341 , 2179, -141, 155 , -79 , 01:50:902000, 
Sensor1        , 4065  , 396 , 1500, -134, 97  , -71 , 01:51:007000, 
Sensor1        , 4544  , 429 , 1229, -134, -38 , -55 , 01:51:112000, 
Sensor1        , 4155  , 411 , 1678, -131, -178, -30 , 01:51:217000, 
Sensor1        , 3935  , 378 , 1809, -128, -259, -28 , 01:51:322000, 
Sensor1        , 3597  , 418 , 2142, -126, -299, -19 , 01:51:427000, 
Sensor1        , 3120  , 418 , 3648, -125, -245, -26 , 01:51:531000, 
Sensor1        , 2965  , 449 , 4028, -137, -77 , -67 , 01:51:636000, 
Sensor1        , 3328  , 388 , 2925, -137, 143 , -81 , 01:51:741000, 
Sensor1        , 3604  , 353 , 2112, -142, 174 , -86 , 01:51:847000, 
Sensor1        , 4256  , 405 , 1404, -132, 86  , -65 , 01:51:952000, 
Sensor1        , 4472  , 415 , 1362, -133, -84 , -56 , 01:52:057000, 
Sensor1        , 4087  , 454 , 1702, -129, -160, -38 , 01:52:162000, 
Sensor1        , 3805  , 349 , 1862, -120, -246, -30 , 01:52:267000, 
Sensor1        , 3668  , 394 , 2034, -124, -301, -19 , 01:52:372000, 
Sensor1        , 3030  , 428 , 3875, -123, -240, -21 , 01:52:477000, 
Sensor1        , 3042  , 476 , 4181, -124, 45  , -63 , 01:52:582000, 
Sensor1        , 3175  , 404 , 2822, -148, 193 , -86 , 01:52:687000, 
Sensor1        , 3828  , 374 , 1600, -140, 161 , -85 , 01:52:792000, 
Sensor1        , 4631  , 430 , 1065, -138, 28  , -62 , 01:52:896000, 
Sensor1        , 4334  , 394 , 1649, -136, -116, -33 , 01:53:001000, 
Sensor1        , 4040  , 403 , 1687, -119, -228, -29 , 01:53:106000, 
Sensor1        , 3654  , 351 , 2026, -124, -295, -25 , 01:53:211000, 
Sensor1        , 3182  , 363 , 3102, -124, -302, -34 , 01:53:315000, 
Sensor1        , 2596  , 354 , 4578, -124, -195, -61 , 01:53:420000, 
Sensor1        , 3138  , 349 , 3440, -146, 182 , -81 , 01:53:525000, 
Sensor1        , 3390  , 395 , 2289, -148, 211 , -77 , 01:53:630000, 
Sensor1        , 4016  , 379 , 1601, -138, 131 , -80 , 01:53:735000, 
Sensor1        , 4419  , 465 , 1548, -133, 23  , -58 , 01:53:839000, 
Sensor1        , 4221  , 368 , 1834, -134, -111, -51 , 01:53:944000, 
Sensor1        , 4064  , 417 , 1874, -125, -209, -29 , 01:54:049000, 
Sensor1        , 3952  , 311 , 1684, -130, -277, -26 , 01:54:154000, 
Sensor1        , 3307  , 256 , 2396, -128, -364, -4  , 01:54:259000, 
Sensor1        , 3275  , 383 , 3125, -124, -318, -5  , 01:54:363000, 
Sensor1        , 3190  , 516 , 4537, -134, -104, -46 , 01:54:468000, 
Sensor1        , 3294  , 327 , 3232, -149, 135 , -69 , 01:54:573000, 
Sensor1        , 3537  , 458 , 2133, -146, 184 , -80 , 01:54:678000, 
Sensor1        , 3905  , 360 , 1747, -144, 122 , -73 , 01:54:783000, 
Sensor1        , 4479  , 416 , 1199, -134, -11 , -54 , 01:54:888000, 
Sensor1        , 4235  , 421 , 1488, -127, -163, -37 , 01:54:993000, 
Sensor1        , 3925  , 448 , 1741, -131, -257, -25 , 01:55:098000, 
Sensor1        , 3582  , 336 , 2283, -117, -289, -24 , 01:55:202000, 
Sensor1        , 3286  , 378 , 3337, -122, -230, -28 , 01:55:307000, 
Sensor1        , 3020  , 382 , 4328, -125, 6   , -56 , 01:55:412000, 
Sensor1        , 3399  , 365 , 2755, -133, 136 , -75 , 01:55:517000, 
Sensor1        , 3678  , 379 , 2075, -136, 133 , -71 , 01:55:622000, 
Sensor1        , 4240  , 403 , 1374, -135, 44  , -56 , 01:55:726000, 
Sensor1        , 4436  , 535 , 1422, -135, -45 , -23 , 01:55:831000, 
Sensor1        , 4250  , 443 , 1151, -132, -252, -19 , 01:55:935000, 
Sensor1        , 3557  , 606 , 1987, -100, -314, 2   , 01:56:040000, 
Sensor1        , 3245  , 488 , 3214, -141, -213, -36 , 01:56:145000, 
Sensor1        , 3704  , 424 , 3219, -123, -39 , -94 , 01:56:250000, 
Sensor1        , 3491  , 261 , 2770, -133, 85  , -79 , 01:56:354000, 
Sensor1        , 3691  , 244 , 2185, -140, 116 , -72 , 01:56:459000, 
Sensor1        , 3659  , 366 , 2156, -134, 81  , -68 , 01:56:564000, 
Sensor1        , 3963  , 374 , 1883, -142, 53  , -61 , 01:56:669000, 
Sensor1        , 4389  , 446 , 1469, -130, -57 , -48 , 01:56:773000, 
Sensor1        , 4096  , 353 , 1784, -127, -151, -35 , 01:56:878000, 
Sensor1        , 3930  , 369 , 1898, -124, -214, -35 , 01:56:983000, 
Sensor1        , 3638  , 419 , 2105, -121, -256, -27 , 01:57:087000, 
Sensor1        , 3407  , 390 , 2751, -123, -255, -25 , 01:57:192000, 
Sensor1        , 3280  , 417 , 3693, -129, -132, -44 , 01:57:297000, 
Sensor1        , 3258  , 353 , 3495, -139, 63  , -75 , 01:57:402000, 
Sensor1        , 3495  , 370 , 2505, -143, 166 , -82 , 01:57:506000, 
Sensor1        , 3661  , 366 , 2063, -135, 137 , -72 , 01:57:611000, 
Sensor1        , 4072  , 412 , 1701, -141, 68  , -60 , 01:57:716000, 
Sensor1        , 4394  , 435 , 1516, -131, -44 , -52 , 01:57:821000, 
Sensor1        , 4169  , 415 , 1794, -131, -123, -35 , 01:57:926000, 
Sensor1        , 3908  , 425 , 1944, -124, -216, -24 , 01:58:031000, 
Sensor1        , 3743  , 434 , 1986, -122, -257, -24 , 01:58:135000, 
Sensor1        , 3361  , 434 , 2820, -122, -262, -31 , 01:58:240000, 
Sensor1        , 3138  , 435 , 3929, -124, -108, -43 , 01:58:345000, 
Sensor1        , 3169  , 387 , 3329, -145, 79  , -74 , 01:58:450000, 
Sensor1        , 3558  , 439 , 2382, -139, 133 , -71 , 01:58:554000, 
Sensor1        , 3732  , 385 , 2006, -137, 115 , -72 , 01:58:659000, 
Sensor1        , 4013  , 397 , 1837, -136, 54  , -71 , 01:58:764000, 
Sensor1        , 4356  , 428 , 1561, -133, -32 , -48 , 01:58:869000, 
Sensor1        , 4167  , 400 , 1855, -132, -126, -38 , 01:58:974000, 
Sensor1        , 3927  , 427 , 1926, -122, -211, -26 , 01:59:079000, 
Sensor1        , 3766  , 382 , 1972, -125, -274, -23 , 01:59:183000, 
Sensor1        , 3389  , 388 , 2536, -127, -302, -16 , 01:59:288000, 
Sensor1        , 3427  , 490 , 3110, -132, -198, -25 , 01:59:393000, 
Sensor1        , 3584  , 313 , 3004, -149, -57 , -48 , 01:59:498000, 
Sensor1        , 3278  , 418 , 3046, -134, 103 , -74 , 01:59:603000, 
Sensor1        , 3536  , 395 , 2385, -140, 164 , -73 , 01:59:708000, 
Sensor1        , 3652  , 391 , 2110, -139, 133 , -61 , 01:59:813000, 
Sensor1        , 4113  , 439 , 1721, -139, 54  , -60 , 01:59:917000, 
Sensor1        , 4366  , 461 , 1623, -129, -46 , -53 , 02:00:022000, 
Sensor1        , 4081  , 440 , 1901, -132, -133, -42 , 02:00:127000, 
Sensor1        , 3871  , 384 , 2030, -133, -201, -35 , 02:00:232000, 
Sensor1        , 3715  , 416 , 2073, -131, -242, -25 , 02:00:337000, 
Sensor1        , 3535  , 444 , 2372, -122, -257, -26 , 02:00:442000, 
Sensor1        , 3270  , 402 , 3188, -131, -211, -46 , 02:00:546000, 
Sensor1        , 3732  , 330 , 2910, -143, 19  , -42 , 02:00:651000, 
Sensor1        , 3328  , 421 , 3039, -136, 82  , -70 , 02:00:756000, 
Sensor1        , 3567  , 353 , 2371, -144, 127 , -77 , 02:00:861000, 
Sensor1        , 3591  , 405 , 2258, -134, 128 , -75 , 02:00:965000, 
Sensor1        , 3757  , 422 , 2116, -136, 94  , -70 , 02:01:070000, 
Sensor1        , 4320  , 508 , 1690, -136, 22  , -59 , 02:01:175000, 
Sensor1        , 4174  , 516 , 2183, -140, 12  , -36 , 02:01:280000, 
Sensor1        , 4049  , 483 , 1925, -140, -146, -41 , 02:01:385000, 
Sensor1        , 3852  , 432 , 2110, -129, -202, -39 , 02:01:490000, 
Sensor1        , 3780  , 418 , 2032, -124, -253, -32 , 02:01:595000, 
Sensor1        , 3621  , 404 , 2272, -122, -255, -27 , 02:01:699000, 
Sensor1        , 3449  , 409 , 2672, -123, -238, -32 , 02:01:804000, 
Sensor1        , 3449  , 435 , 2991, -128, -165, -35 , 02:01:909000, 
Sensor1        , 3547  , 447 , 2839, -131, -79 , -50 , 02:02:014000, 
Sensor1        , 3703  , 449 , 2398, -130, -51 , -49 , 02:02:119000, 
Sensor1        , 3728  , 396 , 2211, -128, -36 , -55 , 02:02:223000, 
Sensor1        , 3784  , 395 , 2206, -137, -51 , -52 , 02:02:328000, 
Sensor1        , 3782  , 396 , 2191, -125, -67 , -47 , 02:02:433000, 
Sensor1        , 3686  , 406 , 2332, -133, -71 , -49 , 02:02:538000, 
Sensor1        , 3756  , 464 , 2317, -131, -69 , -53 , 02:02:643000, 
Sensor1        , 3706  , 446 , 2313, -134, -79 , -38 , 02:02:748000, 
Sensor1        , 3730  , 405 , 2317, -134, -66 , -49 , 02:02:853000, 
Sensor1        , 3762  , 431 , 2307, -132, -69 , -51 , 02:02:958000, 
Sensor1        , 3729  , 418 , 2281, -132, -74 , -48 , 02:03:062000, 
Sensor1        , 3740  , 428 , 2253, -139, -66 , -56 , 02:03:167000, 
Sensor1        , 3735  , 429 , 2337, -128, -70 , -45 , 02:03:272000, 
Sensor1        , 3746  , 409 , 2274, -133, -66 , -52 , 02:03:377000, 
Sensor1        , 3743  , 403 , 2280, -129, -66 , -42 , 02:03:482000, 
Sensor1        , 3743  , 421 , 2335, -132, -77 , -46 , 02:03:587000, 
Sensor1        , 3777  , 434 , 2275, -129, -70 , -47 , 02:03:691000, 
Sensor1        , 3728  , 409 , 2305, -133, -72 , -48 , 02:03:796000, 
Sensor1        , 3749  , 412 , 2301, -135, -69 , -48 , 02:03:901000, 
Sensor1        , 3769  , 421 , 2264, -131, -77 , -49 , 02:04:006000, 
Sensor1        , 3754  , 406 , 2235, -131, -68 , -52 , 02:04:111000, 
Sensor1        , 3726  , 396 , 2297, -133, -72 , -52 , 02:04:216000, 
Sensor1        , 3732  , 398 , 2273, -130, -74 , -48 , 02:04:321000, 
