ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,-0.18,0.28,0.90,47.83,23.19,0.98,00:09:688000,9688000
Sensor_1,Active,-0.21,0.30,0.97,6.03,-6.74,-20.25,00:09:788000,9788000
Sensor_1,Active,-0.25,0.20,1.06,-5.64,-10.78,-19.62,00:09:888000,9888000
Sensor_1,Active,-0.23,0.21,1.02,-5.24,-2.21,-6.82,00:09:988000,9988000
Sensor_1,Active,-0.27,0.07,1.08,-30.89,11.56,1.89,00:10:088000,10088000
Sensor_1,Active,-0.23,-0.01,1.07,-48.95,27.07,35.14,00:10:188000,10188000
Sensor_1,Active,-0.14,0.04,0.93,-44.28,8.56,95.45,00:10:288000,10288000
Sensor_1,Active,-0.12,0.28,1.00,-6.68,11.22,101.78,00:10:388000,10388000
Sensor_1,Active,-0.09,0.71,1.17,58.78,-1.52,70.99,00:10:488000,10488000
Sensor_1,Active,-0.19,0.80,0.79,71.03,-21.05,-29.37,00:10:588000,10588000
Sensor_1,Active,-0.29,0.83,0.95,130.56,-85.34,-73.55,00:10:688000,10688000
Sensor_1,Active,-0.39,0.77,1.61,-14.47,-34.30,-106.64,00:10:788000,10788000
Sensor_1,Active,-0.18,0.58,1.14,-67.72,86.89,-138.91,00:10:888000,10888000
Sensor_1,Active,-0.32,0.14,0.68,-50.30,57.80,-113.08,00:10:988000,10988000
Sensor_1,Active,-0.33,-0.08,0.41,39.78,80.47,-71.64,00:11:088000,11088000
Sensor_1,Active,-0.27,-0.01,0.34,-35.82,0.94,-21.38,00:11:188000,11188000
Sensor_1,Active,-0.21,-0.21,0.12,-5.79,-48.62,10.41,00:11:288000,11288000
Sensor_1,Active,-0.11,-0.02,0.24,16.73,-105.82,36.70,00:11:388000,11388000
Sensor_1,Active,-0.10,0.30,1.12,41.94,-179.01,42.25,00:11:488000,11488000
Sensor_1,Active,-0.16,0.44,1.64,60.38,-120.77,13.50,00:11:588000,11588000
Sensor_1,Active,-0.23,0.33,1.92,21.84,-30.51,-3.49,00:11:688000,11688000
Sensor_1,Active,-0.02,0.27,1.91,-66.66,43.89,-50.44,00:11:788000,11788000
Sensor_1,Active,0.02,0.35,1.02,0.82,117.87,-47.47,00:11:888000,11888000
Sensor_1,Active,-0.14,0.15,0.67,-41.20,107.72,-38.15,00:11:988000,11988000
Sensor_1,Active,-0.28,0.10,0.71,38.55,107.20,-36.49,00:12:088000,12088000
Sensor_1,Active,-0.55,0.07,0.61,176.47,97.59,-36.41,00:12:188000,12188000
Sensor_1,Active,-0.77,0.24,0.39,46.52,63.15,21.37,00:12:288000,12288000
Sensor_1,Active,-0.82,0.59,0.35,-53.02,23.60,26.64,00:12:388000,12388000
Sensor_1,Active,-0.83,0.44,0.43,-46.41,1.73,4.66,00:12:488000,12488000
Sensor_1,Active,-0.82,0.46,0.51,-77.39,-0.16,22.36,00:12:588000,12588000
Sensor_1,Active,-0.75,0.50,0.54,-72.68,7.13,15.67,00:12:688000,12688000
Sensor_1,Active,-0.77,0.39,0.34,-10.48,34.43,2.16,00:12:788000,12788000
Sensor_1,Active,-0.81,0.37,0.33,-18.11,10.20,4.80,00:12:888000,12888000
Sensor_1,Active,-0.83,0.39,0.47,-27.62,2.62,0.46,00:12:988000,12988000
Sensor_1,Active,-0.82,0.38,0.46,-20.27,7.30,-10.13,00:13:088000,13088000
Sensor_1,Active,-0.76,0.25,0.28,-4.42,-9.88,-6.58,00:13:188000,13188000
Sensor_1,Active,-0.74,0.23,0.39,4.19,-23.57,19.56,00:13:288000,13288000
Sensor_1,Active,-0.78,0.42,0.42,8.61,-19.18,26.63,00:13:388000,13388000
Sensor_1,Active,-0.78,0.46,0.44,35.12,-12.88,12.14,00:13:489000,13489000
Sensor_1,Active,-0.64,0.40,0.39,150.69,6.23,28.00,00:13:588000,13588000
Sensor_1,Active,-0.52,0.46,-0.04,187.31,7.18,47.77,00:13:688000,13688000
Sensor_1,Active,-0.40,0.75,0.06,33.37,-18.29,92.34,00:13:788000,13788000
Sensor_1,Active,-0.38,1.10,0.13,-69.31,-21.18,102.22,00:13:888000,13888000
Sensor_1,Active,-0.30,1.15,0.13,18.11,34.64,76.03,00:13:988000,13988000
Sensor_1,Active,-0.34,1.23,0.20,32.79,-17.57,36.88,00:14:088000,14088000
Sensor_1,Active,-0.31,1.31,0.24,-31.07,-8.72,1.20,00:14:188000,14188000
Sensor_1,Active,-0.24,1.31,0.42,-49.65,9.20,-58.04,00:14:288000,14288000
Sensor_1,Active,-0.21,1.24,0.19,-80.00,17.47,-116.23,00:14:388000,14388000
Sensor_1,Active,-0.25,0.92,0.17,-88.40,26.64,-144.99,00:14:488000,14488000
Sensor_1,Active,-0.40,0.51,0.22,-107.18,25.57,-141.89,00:14:588000,14588000
Sensor_1,Active,-0.61,0.17,0.17,-129.89,23.08,-116.50,00:14:688000,14688000
Sensor_1,Active,-0.76,-0.26,0.23,-56.46,10.47,-88.86,00:14:788000,14788000
Sensor_1,Active,-0.82,-0.34,0.23,87.56,4.45,-7.11,00:14:888000,14888000
Sensor_1,Active,-0.78,-0.09,0.34,14.86,-34.51,63.49,00:14:988000,14988000
Sensor_1,Active,-0.56,-0.11,0.42,59.56,-35.40,107.80,00:15:088000,15088000
Sensor_1,Active,-0.40,0.34,0.43,128.69,-27.75,133.04,00:15:188000,15188000
Sensor_1,Active,-0.34,0.92,0.49,4.76,-39.98,151.02,00:15:288000,15288000
Sensor_1,Active,-0.41,1.09,0.79,50.97,-37.07,86.71,00:15:388000,15388000
Sensor_1,Active,-0.35,1.04,0.67,20.17,-32.99,46.91,00:15:488000,15488000
Sensor_1,Active,-0.34,1.07,0.73,17.52,-21.96,2.18,00:15:588000,15588000
Sensor_1,Active,-0.34,0.98,0.82,-14.08,7.11,-26.29,00:15:688000,15688000
Sensor_1,Active,-0.31,1.36,0.88,-107.33,39.03,-76.16,00:15:788000,15788000
Sensor_1,Active,-0.25,0.91,0.67,-74.72,73.27,-131.66,00:15:888000,15888000
Sensor_1,Active,-0.35,0.28,0.41,-127.41,56.34,-124.34,00:15:988000,15988000
Sensor_1,Active,-0.55,-0.02,0.33,-50.86,75.11,-85.59,00:16:088000,16088000
Sensor_1,Active,-0.71,-0.21,0.29,-44.24,17.63,-39.39,00:16:188000,16188000
Sensor_1,Active,-0.70,-0.40,0.19,-12.70,-47.75,25.03,00:16:288000,16288000
Sensor_1,Active,-0.55,-0.01,0.45,47.27,-92.23,80.90,00:16:388000,16388000
Sensor_1,Active,-0.38,0.41,0.70,4.99,-105.14,81.21,00:16:488000,16488000
Sensor_1,Active,-0.29,0.66,0.98,47.15,-86.34,65.31,00:16:588000,16588000
Sensor_1,Active,-0.31,0.76,1.13,36.01,-72.25,21.38,00:16:688000,16688000
Sensor_1,Active,-0.38,0.65,1.16,133.29,19.42,-3.67,00:16:788000,16788000
Sensor_1,Active,-0.36,0.77,0.76,40.93,8.21,-12.27,00:16:888000,16888000
Sensor_1,Active,-0.27,0.99,0.66,130.65,45.18,-70.69,00:16:988000,16988000
Sensor_1,Active,-0.44,0.78,0.05,250.13,250.13,-83.98,00:17:088000,17088000
Sensor_1,Active,-0.27,0.54,-0.64,90.78,250.13,20.11,00:17:188000,17188000
Sensor_1,Active,-0.01,0.65,-0.65,-13.88,182.72,132.44,00:17:288000,17288000
Sensor_1,Active,0.44,0.74,-0.66,-12.51,118.51,66.40,00:17:388000,17388000
Sensor_1,Active,0.78,0.75,-0.59,132.60,250.13,-99.28,00:17:488000,17488000
Sensor_1,Active,0.76,0.74,-0.18,1.81,189.08,8.80,00:17:588000,17588000
Sensor_1,Active,0.82,0.71,-0.01,43.47,51.14,-15.28,00:17:688000,17688000
Sensor_1,Active,0.76,0.67,0.03,63.76,146.74,-21.70,00:17:789000,17789000
Sensor_1,Active,0.73,0.77,0.23,40.20,160.13,-18.12,00:17:888000,17888000
Sensor_1,Active,0.73,0.75,0.25,0.78,91.59,2.21,00:17:988000,17988000
Sensor_1,Active,0.65,0.64,0.43,-29.98,66.63,-1.90,00:18:088000,18088000
Sensor_1,Active,0.56,0.79,0.66,-46.73,99.35,-8.66,00:18:188000,18188000
Sensor_1,Active,0.54,0.57,0.68,20.63,38.17,33.63,00:18:288000,18288000
Sensor_1,Active,0.39,0.65,0.66,71.59,215.70,-8.00,00:18:388000,18388000
Sensor_1,Active,-0.06,0.73,0.74,-86.74,2.14,-28.67,00:18:488000,18488000
Sensor_1,Active,0.12,0.51,0.93,-69.98,90.51,46.03,00:18:588000,18588000
Sensor_1,Active,0.01,0.48,0.90,21.19,215.75,8.88,00:18:688000,18688000
Sensor_1,Active,-0.31,0.45,0.55,45.46,88.33,-37.91,00:18:788000,18788000
Sensor_1,Active,-0.36,0.71,0.60,-30.89,68.79,23.50,00:18:888000,18888000
Sensor_1,Active,-0.53,0.66,0.38,-35.37,166.41,54.05,00:18:988000,18988000
Sensor_1,Active,-0.55,0.59,0.45,-71.43,26.17,60.27,00:19:088000,19088000
Sensor_1,Active,-0.65,0.75,0.42,-46.11,87.07,-6.22,00:19:188000,19188000
Sensor_1,Active,-0.68,0.57,0.40,-88.96,-30.27,38.04,00:19:288000,19288000
Sensor_1,Active,-0.61,0.62,0.48,-63.47,7.55,22.47,00:19:388000,19388000
Sensor_1,Active,-0.77,0.81,0.66,39.84,250.13,-12.16,00:19:488000,19488000
Sensor_1,Active,-1.02,0.76,0.41,6.38,-1.58,-40.65,00:19:588000,19588000
Sensor_1,Active,-0.85,0.51,0.09,14.24,98.24,-110.31,00:19:688000,19688000
Sensor_1,Active,-0.60,0.35,-0.32,25.76,248.71,-134.59,00:19:788000,19788000
Sensor_1,Active,-0.51,0.23,-0.16,-10.58,68.28,-52.21,00:19:888000,19888000
Sensor_1,Active,-0.41,-0.08,-0.22,-67.43,-24.48,-23.04,00:19:988000,19988000
Sensor_1,Active,-0.38,-0.06,-0.19,-42.74,-37.20,55.94,00:20:088000,20088000
Sensor_1,Active,-0.45,0.53,-0.39,-18.40,207.50,86.20,00:20:188000,20188000
Sensor_1,Active,-0.70,0.73,-0.91,-117.94,15.44,-3.10,00:20:288000,20288000
Sensor_1,Active,-0.57,0.84,-0.69,-97.70,18.82,-19.86,00:20:388000,20388000
Sensor_1,Active,-0.49,0.99,-0.82,-61.25,58.53,-6.05,00:20:488000,20488000
Sensor_1,Active,-0.53,1.06,-0.80,10.01,27.14,8.70,00:20:588000,20588000
Sensor_1,Active,-0.63,0.85,-0.88,54.28,43.24,-37.92,00:20:688000,20688000
Sensor_1,Active,-0.20,0.94,-0.95,97.24,166.27,-61.44,00:20:788000,20788000
Sensor_1,Active,-0.03,0.73,-0.86,125.37,47.26,-39.59,00:20:888000,20888000
Sensor_1,Active,0.24,0.12,-0.83,120.37,14.50,13.06,00:20:988000,20988000
Sensor_1,Active,0.01,0.11,-0.80,51.70,33.84,30.14,00:21:088000,21088000
Sensor_1,Active,0.19,0.16,-0.67,29.31,-5.41,-10.37,00:21:188000,21188000
Sensor_1,Active,-0.11,-0.02,-0.77,50.34,-55.83,-96.25,00:21:288000,21288000
Sensor_1,Active,-0.10,-0.14,-0.73,44.39,-33.79,-61.21,00:21:388000,21388000
Sensor_1,Active,0.09,-0.26,-0.71,13.30,-33.45,-31.46,00:21:488000,21488000
Sensor_1,Active,-0.18,-0.38,-0.84,-8.86,13.07,11.58,00:21:588000,21588000
Sensor_1,Active,-0.03,-0.35,-0.79,-6.27,4.53,2.82,00:21:688000,21688000
Sensor_1,Active,-0.29,-0.42,-0.89,-9.28,24.75,3.62,00:21:788000,21788000
Sensor_1,Active,0.01,-0.31,-0.96,3.84,10.62,-21.45,00:21:888000,21888000
Sensor_1,Active,-0.02,-0.21,-1.00,-8.95,5.79,-3.43,00:21:989000,21989000
Sensor_1,Active,0.04,-0.32,-0.96,-1.43,-5.61,-17.02,00:22:089000,22089000
Sensor_1,Active,0.03,-0.24,-0.96,-7.82,2.01,-10.95,00:22:188000,22188000
Sensor_1,Active,0.03,-0.20,-0.91,-6.70,2.18,-3.92,00:22:288000,22288000
Sensor_1,Active,0.05,-0.25,-0.90,1.62,12.86,-5.69,00:22:388000,22388000
Sensor_1,Active,0.10,-0.24,-1.01,-57.21,23.11,22.27,00:22:488000,22488000
Sensor_1,Active,0.13,-0.15,-1.00,-54.54,32.05,16.39,00:22:588000,22588000
Sensor_1,Active,0.13,-0.12,-0.97,-3.50,15.61,-23.44,00:22:688000,22688000
Sensor_1,Active,0.29,-0.04,-0.98,-37.73,6.83,26.18,00:22:788000,22788000
Sensor_1,Active,0.21,-0.04,-0.92,0.30,12.00,4.92,00:22:888000,22888000
Sensor_1,Active,0.18,-0.12,-0.95,-14.66,4.53,-0.69,00:22:988000,22988000
Sensor_1,Active,0.26,-0.05,-0.93,-0.66,-2.16,-1.52,00:23:088000,23088000
Sensor_1,Active,0.21,-0.09,-0.95,-2.53,4.41,-10.90,00:23:188000,23188000
Sensor_1,Active,0.24,-0.12,-0.89,2.70,3.15,-11.03,00:23:288000,23288000
Sensor_1,Active,0.22,-0.16,-0.88,5.89,-10.73,-4.42,00:23:388000,23388000
Sensor_1,Active,0.26,-0.36,-0.74,83.66,68.50,-13.92,00:23:488000,23488000
Sensor_1,Active,0.33,-0.39,-0.59,22.99,69.61,-32.49,00:23:588000,23588000
Sensor_1,Active,0.39,-0.23,-0.70,28.88,0.05,-47.22,00:23:688000,23688000
Sensor_1,Active,0.37,-0.20,-0.85,-16.18,-31.87,-25.14,00:23:788000,23788000
Sensor_1,Active,0.49,0.03,-0.71,-40.63,-59.71,-5.15,00:23:888000,23888000
Sensor_1,Active,0.33,-0.05,-0.95,-51.34,-63.21,-38.43,00:23:988000,23988000
Sensor_1,Active,0.23,0.08,-0.98,-98.72,-40.59,-30.79,00:24:088000,24088000
Sensor_1,Active,0.22,0.35,-1.04,-126.12,-33.72,-46.76,00:24:188000,24188000
Sensor_1,Active,0.21,0.55,-0.86,-96.94,-30.98,-54.56,00:24:288000,24288000
Sensor_1,Active,0.10,0.56,-0.81,-93.66,-0.16,-91.80,00:24:388000,24388000
Sensor_1,Active,0.18,0.86,-0.75,-126.67,24.62,-88.46,00:24:488000,24488000
Sensor_1,Active,0.03,0.99,-0.60,-84.74,-3.19,-71.49,00:24:588000,24588000
Sensor_1,Active,-0.08,1.12,-0.49,-44.49,-2.34,-50.93,00:24:688000,24688000
Sensor_1,Active,-0.23,0.94,-0.20,-65.21,-20.36,-33.27,00:24:788000,24788000
Sensor_1,Active,0.03,1.47,-0.49,54.53,-38.20,-11.29,00:24:888000,24888000
Sensor_1,Active,-0.31,0.73,-0.21,-14.59,16.57,-3.39,00:24:988000,24988000
Sensor_1,Active,-0.19,0.91,-0.27,-0.58,-24.11,-3.03,00:25:088000,25088000
Sensor_1,Active,-0.23,0.83,-0.21,-18.33,6.53,-3.71,00:25:188000,25188000
Sensor_1,Active,-0.26,0.98,-0.31,-29.05,135.99,-5.31,00:25:288000,25288000
Sensor_1,Active,-0.12,0.94,-0.19,-31.47,9.00,26.11,00:25:388000,25388000
Sensor_1,Active,-0.09,0.93,-0.26,-45.53,57.18,17.41,00:25:488000,25488000
Sensor_1,Active,-0.12,1.02,0.11,-63.98,181.08,-29.32,00:25:588000,25588000
Sensor_1,Active,-0.14,1.00,-0.09,-69.03,145.86,-35.51,00:25:688000,25688000
